iter,nfev,E
3571, 7754,-108.671643309743
3572, 7756,-108.671833989039
3573, 7758,-108.671776709932
3574, 7760,-108.671869855751
3575, 7762,-108.671599778932
3576, 7764,-108.671912400470
3577, 7766,-108.671671669293
3578, 7768,-108.671826683913
3579, 7770,-108.671878454883
3580, 7772,-108.671869401364
3581, 7774,-108.671616749474
3582, 7776,-108.671945679986
3583, 7778,-108.671736214466
3584, 7780,-108.671543967936
3585, 7782,-108.671699934994
3586, 7784,-108.671923129361
3587, 7786,-108.671308435541
3588, 7788,-108.671693674412
3589, 7790,-108.671877587785
3590, 7792,-108.671744339794
3591, 7794,-108.672094964687
3592, 7796,-108.672185931116
3593, 7798,-108.671829085266
3594, 7800,-108.672000385785
3595, 7802,-108.671713987466
3596, 7804,-108.671787813923
3597, 7806,-108.671899287892
3598, 7808,-108.671964530263
3599, 7810,-108.672229794790
3600, 7812,-108.671898643247
3601, 7814,-108.672110813943
3602, 7816,-108.671973812425
3603, 7818,-108.671963782358
3604, 7820,-108.671797914628
3605, 7822,-108.672203840796
3606, 7824,-108.671940616249
3607, 7826,-108.671914197609
3608, 7828,-108.672016559436
3609, 7830,-108.672266965771
3610, 7832,-108.671758098724
3611, 7834,-108.671990308399
3612, 7836,-108.672073055423
3613, 7838,-108.671941816580
3614, 7840,-108.671998324902
3615, 7842,-108.671913963277
3616, 7844,-108.671987183307
3617, 7846,-108.671980809088
3618, 7848,-108.671831976307
3619, 7850,-108.672046740848
3620, 7852,-108.672137486157
3621, 7854,-108.672051552577
3622, 7856,-108.671714600686
3623, 7858,-108.672164132233
3624, 7860,-108.672057998848
3625, 7862,-108.672085698631
3626, 7864,-108.672162529609
3627, 7866,-108.671938185988
3628, 7868,-108.672125790890
3629, 7870,-108.672100546877
3630, 7872,-108.672093059687
3631, 7874,-108.671946167140
3632, 7876,-108.672027519460
3633, 7878,-108.672087498144
3634, 7880,-108.672014903695
3635, 7882,-108.672070774124
3636, 7884,-108.671782043450
3637, 7886,-108.672003266426
3638, 7888,-108.671848641062
3639, 7890,-108.671979500419
3640, 7892,-108.671541668532
3641, 7894,-108.672130082924
3642, 7896,-108.672053511728
3643, 7898,-108.672222955960
3644, 7900,-108.672115639472
3645, 7902,-108.671440648097
3646, 7904,-108.671601656014
3647, 7906,-108.671797589148
3648, 7908,-108.672154591560
3649, 7910,-108.671585546303
3650, 7912,-108.671897633022
3651, 7914,-108.671940991592
3652, 7916,-108.671977841821
3653, 7918,-108.672126890807
3654, 7920,-108.672096078786
3655, 7922,-108.672147163991
3656, 7924,-108.672070785139
3657, 7926,-108.672064106510
3658, 7928,-108.672064251758
3659, 7930,-108.672080782252
3660, 7932,-108.672005391275
3661, 7934,-108.672251330583
3662, 7936,-108.672139895168
3663, 7938,-108.672124594708
3664, 7940,-108.672169949851
3665, 7942,-108.671912675263
3666, 7944,-108.672086326735
3667, 7946,-108.672096278715
3668, 7948,-108.672173389061
3669, 7950,-108.672010358137
3670, 7952,-108.672017357077
3671, 7954,-108.672012908964
3672, 7956,-108.672198828221
3673, 7958,-108.672071984919
3674, 7960,-108.671984183410
3675, 7962,-108.671963593026
3676, 7964,-108.671863986714
3677, 7966,-108.672110018311
3678, 7968,-108.672146165300
3679, 7970,-108.672334902715
3680, 7972,-108.671993977956
3681, 7974,-108.672079351990
3682, 7976,-108.671923047981
3683, 7978,-108.672193544365
3684, 7980,-108.672101099895
3685, 7982,-108.672044432562
3686, 7984,-108.672214351972
3687, 7986,-108.672031568222
3688, 7988,-108.672162658232
3689, 7990,-108.671940281769
3690, 7992,-108.671814377927
3691, 7994,-108.671984142884
3692, 7996,-108.672232906370
3693, 7998,-108.672370826135
3694, 8000,-108.672149851328
3695, 8002,-108.672446082016
3696, 8004,-108.672382699365
3697, 8006,-108.672478586921
3698, 8008,-108.672314189913
3699, 8010,-108.672383228813
3700, 8012,-108.672329572320
3701, 8014,-108.672162088798
3702, 8016,-108.672004611294
3703, 8018,-108.672280725223
3704, 8020,-108.672259574615
3705, 8022,-108.672407500733
3706, 8024,-108.672320788183
3707, 8026,-108.672409188905
3708, 8028,-108.672231093868
3709, 8030,-108.672223565277
3710, 8032,-108.672321951560
3711, 8034,-108.672265019653
3712, 8036,-108.672071796161
3713, 8038,-108.672280970950
3714, 8040,-108.672313582018
3715, 8042,-108.672221893212
3716, 8044,-108.672373245542
3717, 8046,-108.672065955660
3718, 8048,-108.672246925396
3719, 8050,-108.672361523708
3720, 8052,-108.672393701420
3721, 8054,-108.672181481718
3722, 8056,-108.672392058388
3723, 8058,-108.672013262651
3724, 8060,-108.672150245117
3725, 8062,-108.672314146346
3726, 8064,-108.672319935196
3727, 8066,-108.672036096972
3728, 8068,-108.672062912136
3729, 8070,-108.672490655632
3730, 8072,-108.672462478232
3731, 8074,-108.672200047346
3732, 8076,-108.672481309571
3733, 8078,-108.672046191439
3734, 8080,-108.672549152845
3735, 8082,-108.672450980010
3736, 8084,-108.672083804812
3737, 8086,-108.672527674151
3738, 8088,-108.672248241948
3739, 8090,-108.672478595824
3740, 8092,-108.672265278717
3741, 8094,-108.672312292894
3742, 8096,-108.672305145768
3743, 8098,-108.671556857475
3744, 8100,-108.672065514027
3745, 8102,-108.671996209936
3746, 8104,-108.672096567021
3747, 8106,-108.672427200862
3748, 8108,-108.672576613755
3749, 8110,-108.671957999281
3750, 8112,-108.672648665800
3751, 8114,-108.672016997303
3752, 8116,-108.672591693689
3753, 8118,-108.672451357329
3754, 8120,-108.672237296815
3755, 8122,-108.672431742993
3756, 8124,-108.672636240467
3757, 8126,-108.671868493516
3758, 8128,-108.671941677024
3759, 8130,-108.671639190776
3760, 8132,-108.672067578334
3761, 8134,-108.672628678823
3762, 8136,-108.672613965748
3763, 8138,-108.671720837085
3764, 8140,-108.672593579246
3765, 8142,-108.672195047937
3766, 8144,-108.672682043559
3767, 8146,-108.672477968819
3768, 8148,-108.672020719131
3769, 8150,-108.672579263261
3770, 8152,-108.672590491476
3771, 8154,-108.672512479733
3772, 8156,-108.671799845522
3773, 8158,-108.672366468993
3774, 8160,-108.672506861940
3775, 8162,-108.672168286863
3776, 8164,-108.672375938328
3777, 8166,-108.671819574937
3778, 8168,-108.672122531607
3779, 8170,-108.672444897111
3780, 8172,-108.671379488873
3781, 8174,-108.672349124750
3782, 8176,-108.672393055593
3783, 8178,-108.672059686845
3784, 8180,-108.672392328514
3785, 8182,-108.671529074246
3786, 8184,-108.671823671398
3787, 8186,-108.672580503796
3788, 8188,-108.672394626768
3789, 8190,-108.672243661264
3790, 8192,-108.672169369810
3791, 8194,-108.672154419129
3792, 8196,-108.672522282352
3793, 8198,-108.672343532699
3794, 8200,-108.671457249633
3795, 8202,-108.671840891218
3796, 8204,-108.672007019712
3797, 8206,-108.671745210269
3798, 8208,-108.672414329983
3799, 8210,-108.672076087630
3800, 8212,-108.672382495977
3801, 8214,-108.672234054908
3802, 8216,-108.672000156632
3803, 8218,-108.672425868306
3804, 8220,-108.671979055774
3805, 8222,-108.672316777524
3806, 8224,-108.672478730606
3807, 8226,-108.671881182572
3808, 8228,-108.671936544865
3809, 8230,-108.672532795650
3810, 8232,-108.672125928805
3811, 8234,-108.672387479950
3812, 8236,-108.672214853597
3813, 8238,-108.671960887604
3814, 8240,-108.672468943241
3815, 8242,-108.672024056224
3816, 8244,-108.671960074064
3817, 8246,-108.672540235896
3818, 8248,-108.672143448417
3819, 8250,-108.671404283943
3820, 8252,-108.672420309133
3821, 8254,-108.672413318523
3822, 8256,-108.672570421855
3823, 8258,-108.672378571072
3824, 8260,-108.672044042177
3825, 8262,-108.672127205221
3826, 8264,-108.672345071475
3827, 8266,-108.671964101743
3828, 8268,-108.672440537628
3829, 8270,-108.672259403857
3830, 8272,-108.672606196044
3831, 8274,-108.672103201359
3832, 8276,-108.672424940571
3833, 8278,-108.672591016417
3834, 8280,-108.672278328429
3835, 8282,-108.672194072278
3836, 8284,-108.672436388734
3837, 8286,-108.672604610228
3838, 8288,-108.672305844164
3839, 8290,-108.671606690202
3840, 8292,-108.672067709948
3841, 8294,-108.672184839821
3842, 8296,-108.672461546851
3843, 8298,-108.671604398265
3844, 8300,-108.672370032701
3845, 8302,-108.672206667424
3846, 8304,-108.672604352745
3847, 8306,-108.671937563624
3848, 8308,-108.672122927377
3849, 8310,-108.672293390233
3850, 8312,-108.672455201096
3851, 8314,-108.672261772397
3852, 8316,-108.672280729530
3853, 8318,-108.672065343441
3854, 8320,-108.672174351710
3855, 8322,-108.672585731141
3856, 8324,-108.672413094418
3857, 8326,-108.671734794183
3858, 8328,-108.672163421650
3859, 8330,-108.672335193303
3860, 8332,-108.672378110052
3861, 8334,-108.672465545474
3862, 8336,-108.672046881384
3863, 8338,-108.672278473498
3864, 8340,-108.672047272042
3865, 8342,-108.672549004373
3866, 8344,-108.672183844689
3867, 8346,-108.672440982575
3868, 8348,-108.672657718375
3869, 8350,-108.672013963469
3870, 8352,-108.672309219090
3871, 8354,-108.672249079272
3872, 8356,-108.672473223135
3873, 8358,-108.672451448710
3874, 8360,-108.671982090593
3875, 8362,-108.672533209227
3876, 8364,-108.672351199149
3877, 8366,-108.672295322901
3878, 8368,-108.672393886448
3879, 8370,-108.672256902624
3880, 8372,-108.672251148738
3881, 8374,-108.672324491213
3882, 8376,-108.672546275364
3883, 8378,-108.672162988552
3884, 8380,-108.672420384524
3885, 8382,-108.672606100676
3886, 8384,-108.672278950947
3887, 8386,-108.672429795051
3888, 8388,-108.672523397300
3889, 8389,-108.665135606030
3890, 8391,-108.672637702681
3891, 8393,-108.672708838792
3892, 8395,-108.672693219511
3893, 8396,-108.672729228375
3894, 8397,-108.672755672630
3895, 8398,-108.672759316166
3896, 8400,-108.672754767370
3897, 8402,-108.672793130244
3898, 8403,-108.672799361550
3899, 8405,-108.672778913409
3900, 8407,-108.672772588511
3901, 8409,-108.672783394980
3902, 8411,-108.672794398345
3903, 8413,-108.672783260596
3904, 8415,-108.672814084196
3905, 8416,-108.672868709210
3906, 8418,-108.672876075661
3907, 8420,-108.672872680893
3908, 8422,-108.672868874555
3909, 8424,-108.672903637321
3910, 8426,-108.672877671252
3911, 8428,-108.672919806447
3912, 8430,-108.672929782371
3913, 8432,-108.672925883240
3914, 8433,-108.672951052600
3915, 8435,-108.672918468415
3916, 8437,-108.672945703951
3917, 8438,-108.673064929552
3918, 8440,-108.673061811780
3919, 8441,-108.673085201797
3920, 8443,-108.673094962448
3921, 8444,-108.673165820292
3922, 8446,-108.673176193713
3923, 8448,-108.673193098117
3924, 8449,-108.673193976060
3925, 8451,-108.673192418693
3926, 8453,-108.673193597164
3927, 8455,-108.673190732897
3928, 8457,-108.673171025091
3929, 8459,-108.673214609756
3930, 8460,-108.673293174236
3931, 8462,-108.673273648947
3932, 8463,-108.673322274122
3933, 8465,-108.673325485056
3934, 8467,-108.673340408597
3935, 8468,-108.673352212177
3936, 8470,-108.673364746697
3937, 8472,-108.673360756301
3938, 8474,-108.673349669221
3939, 8475,-108.673372728297
3940, 8477,-108.673377128745
3941, 8478,-108.673384256733
3942, 8479,-108.673397261564
3943, 8481,-108.673376492836
3944, 8483,-108.673375859961
3945, 8485,-108.673354256765
3946, 8487,-108.673410603564
3947, 8489,-108.673426126699
3948, 8491,-108.673412214026
3949, 8493,-108.673415181944
3950, 8495,-108.673427111420
3951, 8497,-108.673410693530
3952, 8499,-108.673414316061
3953, 8501,-108.673409496819
3954, 8503,-108.673401708031
3955, 8505,-108.673434449131
3956, 8507,-108.673437520687
3957, 8509,-108.673439121612
3958, 8510,-108.673441116065
3959, 8512,-108.673442764883
3960, 8514,-108.673431752452
3961, 8516,-108.673449212237
3962, 8518,-108.673468565466
3963, 8520,-108.673478873049
3964, 8522,-108.673483217461
3965, 8524,-108.673483693144
3966, 8526,-108.673466875897
3967, 8528,-108.673481777369
3968, 8529,-108.673495813333
3969, 8530,-108.673544946670
3970, 8532,-108.673542674303
3971, 8534,-108.673525915914
3972, 8536,-108.673567255803
3973, 8537,-108.673576492236
3974, 8539,-108.673574645817
3975, 8541,-108.673586858986
3976, 8542,-108.673617460250
3977, 8544,-108.673618981594
3978, 8546,-108.673610116450
3979, 8547,-108.673635324590
3980, 8549,-108.673626345130
3981, 8550,-108.673697567670
3982, 8552,-108.673710000270
3983, 8554,-108.673700401827
3984, 8556,-108.673700286669
3985, 8558,-108.673711919207
3986, 8559,-108.673712641587
3987, 8561,-108.673708767998
3988, 8562,-108.673729810147
3989, 8564,-108.673727138047
3990, 8566,-108.673736321831
3991, 8568,-108.673739324275
3992, 8569,-108.673784858295
3993, 8571,-108.673782561049
3994, 8573,-108.673789233325
3995, 8575,-108.673797456058
3996, 8577,-108.673814174037
3997, 8579,-108.673787754981
3998, 8580,-108.673821536845
3999, 8581,-108.673843617713
4000, 8583,-108.673843019828
4001, 8585,-108.673847663967
4002, 8587,-108.673840458953
4003, 8589,-108.673856527937
4004, 8591,-108.673858702260
4005, 8593,-108.673864036584
4006, 8594,-108.673913045472
4007, 8596,-108.673921279504
4008, 8598,-108.673928279377
4009, 8600,-108.673933739694
4010, 8602,-108.673933210642
4011, 8604,-108.673945065353
4012, 8606,-108.673950343557
4013, 8608,-108.673953704247
4014, 8610,-108.673949260462
4015, 8611,-108.673980013314
4016, 8613,-108.673968315345
4017, 8614,-108.673994819174
4018, 8616,-108.673989997341
4019, 8618,-108.673990880439
4020, 8620,-108.673976428598
4021, 8622,-108.673989015400
4022, 8623,-108.674004992535
4023, 8625,-108.674008881645
4024, 8627,-108.673993503257
4025, 8629,-108.674012127057
4026, 8630,-108.674022276796
4027, 8632,-108.674014644383
4028, 8634,-108.674014682633
4029, 8636,-108.674009234008
4030, 8638,-108.674029564390
4031, 8640,-108.674025095700
4032, 8641,-108.674030337630
4033, 8642,-108.674041763290
4034, 8644,-108.674034411204
4035, 8646,-108.674042677805
4036, 8648,-108.674062997706
4037, 8650,-108.674061170283
4038, 8652,-108.674022052813
4039, 8654,-108.674050812485
4040, 8656,-108.674044828437
4041, 8658,-108.674064114075
4042, 8660,-108.674076398647
4043, 8662,-108.674078484386
4044, 8664,-108.674078264015
4045, 8665,-108.674098023460
4046, 8666,-108.674120131577
4047, 8668,-108.674120712156
4048, 8670,-108.674115163506
4049, 8672,-108.674136711710
4050, 8674,-108.674137465212
4051, 8675,-108.674170646658
4052, 8677,-108.674162642653
4053, 8679,-108.674153497782
4054, 8681,-108.674178526795
4055, 8683,-108.674163938007
4056, 8685,-108.674185361872
4057, 8687,-108.674184593689
4058, 8689,-108.674166532374
4059, 8691,-108.674186878176
4060, 8693,-108.674193144781
4061, 8695,-108.674187046085
4062, 8696,-108.674203677149
4063, 8698,-108.674179588585
4064, 8700,-108.674210781911
4065, 8702,-108.674191651126
4066, 8704,-108.674211167938
4067, 8706,-108.674216673329
4068, 8708,-108.674212769787
4069, 8710,-108.674206075640
4070, 8712,-108.674213817455
4071, 8714,-108.674210824625
4072, 8715,-108.674234712495
4073, 8716,-108.674261158471
4074, 8718,-108.674258582716
4075, 8720,-108.674267643827
4076, 8722,-108.674260437238
4077, 8724,-108.674255614688
4078, 8725,-108.674273586765
4079, 8727,-108.674265643694
4080, 8729,-108.674271094280
4081, 8731,-108.674281082416
4082, 8733,-108.674280168263
4083, 8735,-108.674289084283
4084, 8737,-108.674296682884
4085, 8739,-108.674307970668
4086, 8741,-108.674286056441
4087, 8743,-108.674299403043
4088, 8745,-108.674317133503
4089, 8747,-108.674305098301
4090, 8749,-108.674304850448
4091, 8751,-108.674300535562
4092, 8753,-108.674302751975
4093, 8754,-108.674358731759
4094, 8756,-108.674367730166
4095, 8758,-108.674365119009
4096, 8760,-108.674382942191
4097, 8762,-108.674361190378
4098, 8764,-108.674398436626
4099, 8765,-108.674399040305
4100, 8767,-108.674402621127
4101, 8769,-108.674404734628
4102, 8771,-108.674382383814
4103, 8773,-108.674403016833
4104, 8775,-108.674397861621
4105, 8776,-108.674426139636
4106, 8778,-108.674437529720
4107, 8779,-108.674464523543
4108, 8781,-108.674462618259
4109, 8783,-108.674457925017
4110, 8785,-108.674454152232
4111, 8787,-108.674470596082
4112, 8789,-108.674461478351
4113, 8791,-108.674461904742
4114, 8793,-108.674445969782
4115, 8794,-108.674494438433
4116, 8796,-108.674484517671
4117, 8798,-108.674497824448
4118, 8800,-108.674481964226
4119, 8802,-108.674485440346
4120, 8804,-108.674506587518
4121, 8806,-108.674494242092
4122, 8808,-108.674512639309
4123, 8809,-108.674517578414
4124, 8811,-108.674484815021
4125, 8813,-108.674531554959
4126, 8815,-108.674530097880
4127, 8817,-108.674514724512
4128, 8819,-108.674541664226
4129, 8821,-108.674539215440
4130, 8823,-108.674543098444
4131, 8825,-108.674542056430
4132, 8827,-108.674523658144
4133, 8829,-108.674544539029
4134, 8830,-108.674574946208
4135, 8832,-108.674582600739
4136, 8834,-108.674572836464
4137, 8836,-108.674575709744
4138, 8837,-108.674589624319
4139, 8839,-108.674593679368
4140, 8841,-108.674593377656
4141, 8843,-108.674578420258
4142, 8844,-108.674626104590
4143, 8846,-108.674619029494
4144, 8847,-108.674634558802
4145, 8849,-108.674620536991
4146, 8851,-108.674639250395
4147, 8853,-108.674634334900
4148, 8855,-108.674625671354
4149, 8857,-108.674639166383
4150, 8859,-108.674636615584
4151, 8860,-108.674646746058
4152, 8861,-108.674701606169
4153, 8863,-108.674705841666
4154, 8865,-108.674697980792
4155, 8867,-108.674702034614
4156, 8869,-108.674708885744
4157, 8871,-108.674696194360
4158, 8873,-108.674702655020
4159, 8875,-108.674694778132
4160, 8877,-108.674709590074
4161, 8879,-108.674703186438
4162, 8881,-108.674707262060
4163, 8883,-108.674718958949
4164, 8885,-108.674714739921
4165, 8887,-108.674702216560
4166, 8889,-108.674727921246
4167, 8891,-108.674732461234
4168, 8893,-108.674729294029
4169, 8895,-108.674729927860
4170, 8897,-108.674737046503
4171, 8899,-108.674735763068
4172, 8901,-108.674737179308
4173, 8903,-108.674732839267
4174, 8905,-108.674743596672
4175, 8907,-108.674753750264
4176, 8909,-108.674753240412
4177, 8911,-108.674754781847
4178, 8913,-108.674769303724
4179, 8915,-108.674778259518
4180, 8916,-108.674795711952
4181, 8918,-108.674785187478
4182, 8920,-108.674799635053
4183, 8922,-108.674794704600
4184, 8924,-108.674784531525
4185, 8926,-108.674790853074
4186, 8928,-108.674796488840
4187, 8929,-108.674803190449
4188, 8931,-108.674799473975
4189, 8933,-108.674788230352
4190, 8935,-108.674801289025
4191, 8937,-108.674809108867
4192, 8939,-108.674814854526
4193, 8941,-108.674820704938
4194, 8943,-108.674822602703
4195, 8945,-108.674798743410
4196, 8947,-108.674817887324
4197, 8949,-108.674828596525
4198, 8951,-108.674828858710
4199, 8952,-108.674837592710
4200, 8953,-108.674859526159
4201, 8955,-108.674843341428
4202, 8957,-108.674860222966
4203, 8959,-108.674864248916
4204, 8961,-108.674862183552
4205, 8963,-108.674861204661
4206, 8965,-108.674869354668
4207, 8966,-108.674888883104
4208, 8968,-108.674875717614
4209, 8970,-108.674894244567
4210, 8971,-108.674908358165
4211, 8973,-108.674907391835
4212, 8975,-108.674905494524
4213, 8977,-108.674903511189
4214, 8978,-108.674908928165
4215, 8980,-108.674911427175
4216, 8982,-108.674921039494
4217, 8984,-108.674923632925
4218, 8985,-108.674943923621
4219, 8987,-108.674935721783
4220, 8989,-108.674938289478
4221, 8991,-108.674951331127
4222, 8992,-108.674952993096
4223, 8994,-108.674960545605
4224, 8996,-108.674959532990
4225, 8998,-108.674948814665
4226, 9000,-108.674953707326
4227, 9002,-108.674956159990
4228, 9003,-108.674983803719
4229, 9004,-108.674988777662
4230, 9006,-108.674988089906
4231, 9008,-108.674982974328
4232, 9010,-108.674962237257
4233, 9012,-108.674988320776
4234, 9014,-108.674985191547
4235, 9016,-108.674990097661
4236, 9018,-108.674988719191
4237, 9020,-108.674957563133
4238, 9022,-108.674998881692
4239, 9023,-108.675022684848
4240, 9024,-108.675041934467
4241, 9025,-108.675082474906
4242, 9026,-108.675098060603
4243, 9028,-108.675091287588
4244, 9030,-108.675102977826
4245, 9032,-108.675081583016
4246, 9034,-108.675099832549
4247, 9036,-108.675080172788
4248, 9038,-108.675105799645
4249, 9040,-108.675107337190
4250, 9042,-108.675113911519
4251, 9044,-108.675109100232
4252, 9045,-108.675137203686
4253, 9047,-108.675127846308
4254, 9049,-108.675142634300
4255, 9051,-108.675134618047
4256, 9052,-108.675154242580
4257, 9054,-108.675139505272
4258, 9056,-108.675139443442
4259, 9058,-108.675145168967
4260, 9060,-108.675162812641
4261, 9062,-108.675157274093
4262, 9064,-108.675160861100
4263, 9066,-108.675176670459
4264, 9067,-108.675232204557
4265, 9069,-108.675231315041
4266, 9071,-108.675232685974
4267, 9073,-108.675245609342
4268, 9075,-108.675263388491
4269, 9077,-108.675267192207
4270, 9079,-108.675267905067
4271, 9081,-108.675273642301
4272, 9083,-108.675268687207
4273, 9084,-108.675278378294
4274, 9086,-108.675283258684
4275, 9088,-108.675271485082
4276, 9089,-108.675333656358
4277, 9091,-108.675336443471
4278, 9093,-108.675331022983
4279, 9095,-108.675336030201
4280, 9096,-108.675338966989
4281, 9098,-108.675282072976
4282, 9100,-108.675339252587
4283, 9102,-108.675330803658
4284, 9103,-108.675353768266
4285, 9104,-108.675374085242
4286, 9106,-108.675368090504
4287, 9108,-108.675362935356
4288, 9110,-108.675380429182
4289, 9111,-108.675430482296
4290, 9112,-108.675447964663
4291, 9114,-108.675406595283
4292, 9116,-108.675430406126
4293, 9117,-108.675463178436
4294, 9119,-108.675459812477
4295, 9120,-108.675470881144
4296, 9121,-108.675479336340
4297, 9122,-108.675545433608
4298, 9124,-108.675535250446
4299, 9126,-108.675532522824
4300, 9127,-108.675583463238
4301, 9129,-108.675565991880
4302, 9130,-108.675590614492
4303, 9132,-108.675583350461
4304, 9133,-108.675628461016
4305, 9135,-108.675608515534
4306, 9137,-108.675611979319
4307, 9139,-108.675633807029
4308, 9140,-108.675642124158
4309, 9142,-108.675639330583
4310, 9144,-108.675652516177
4311, 9146,-108.675662692705
4312, 9148,-108.675652670149
4313, 9150,-108.675650464378
4314, 9152,-108.675645128198
4315, 9154,-108.675654206611
4316, 9156,-108.675639903724
4317, 9158,-108.675651199521
4318, 9160,-108.675657282900
4319, 9162,-108.675655349122
4320, 9164,-108.675655822581
4321, 9165,-108.675708364100
4322, 9167,-108.675708418449
4323, 9169,-108.675694793511
4324, 9170,-108.675726369507
4325, 9172,-108.675709115776
4326, 9173,-108.675766258924
4327, 9175,-108.675744732927
4328, 9176,-108.675786456600
4329, 9178,-108.675782864990
4330, 9179,-108.675800605422
4331, 9181,-108.675800535005
4332, 9182,-108.675814044958
4333, 9184,-108.675809884707
4334, 9186,-108.675814311397
4335, 9187,-108.675822317329
4336, 9188,-108.675833678691
4337, 9189,-108.675837016948
4338, 9191,-108.675836008053
4339, 9192,-108.675853855046
4340, 9194,-108.675853393903
4341, 9195,-108.675877432772
4342, 9197,-108.675875462136
4343, 9198,-108.675878164436
4344, 9200,-108.675864831939
4345, 9202,-108.675875101329
4346, 9203,-108.675905717627
4347, 9205,-108.675891413539
4348, 9207,-108.675901922022
4349, 9209,-108.675887579434
4350, 9211,-108.675913589703
4351, 9213,-108.675895687295
4352, 9215,-108.675907630992
4353, 9217,-108.675904772886
4354, 9219,-108.675895599932
4355, 9221,-108.675890830268
4356, 9222,-108.675938278622
4357, 9223,-108.675943392226
4358, 9225,-108.675948711779
4359, 9227,-108.675943549744
4360, 9229,-108.675954811912
4361, 9230,-108.675956264352
4362, 9231,-108.675959125581
4363, 9232,-108.675974168600
4364, 9233,-108.675993981065
4365, 9235,-108.675987398533
4366, 9237,-108.675990731106
4367, 9238,-108.676009421577
4368, 9240,-108.676009878290
4369, 9242,-108.675998681922
4370, 9243,-108.676027512156
4371, 9245,-108.676033980835
4372, 9247,-108.676028412379
4373, 9249,-108.676017564669
4374, 9251,-108.676006110212
4375, 9252,-108.676042472199
4376, 9253,-108.676059333022
4377, 9255,-108.676057721874
4378, 9257,-108.676055171591
4379, 9258,-108.676071338657
4380, 9260,-108.676073871723
4381, 9261,-108.676088621832
4382, 9262,-108.676089816706
4383, 9264,-108.676076706649
4384, 9266,-108.676072668518
4385, 9268,-108.676090308196
4386, 9269,-108.676119402821
4387, 9270,-108.676124882814
4388, 9271,-108.676139417422
4389, 9273,-108.676136384956
4390, 9274,-108.676166247035
4391, 9276,-108.676157056554
4392, 9278,-108.676160108503
4393, 9279,-108.676166332128
4394, 9281,-108.676162353616
4395, 9283,-108.676155969650
4396, 9284,-108.676172752200
4397, 9286,-108.676150695963
4398, 9288,-108.676152428370
4399, 9290,-108.676174583233
4400, 9292,-108.676179267688
4401, 9294,-108.676180299976
4402, 9296,-108.676194743569
4403, 9297,-108.676197872395
4404, 9299,-108.676208035044
4405, 9301,-108.676207009579
4406, 9303,-108.676185304411
4407, 9304,-108.676248057947
4408, 9306,-108.676224311547
4409, 9307,-108.676248556958
4410, 9308,-108.676268926815
4411, 9310,-108.676263096860
4412, 9312,-108.676246825023
4413, 9314,-108.676270340572
4414, 9316,-108.676262080627
4415, 9318,-108.676250676497
4416, 9319,-108.676275968326
4417, 9320,-108.676276671686
4418, 9322,-108.676284149535
4419, 9324,-108.676273305263
4420, 9325,-108.676312371016
4421, 9326,-108.676331726028
4422, 9328,-108.676332835292
4423, 9329,-108.676372178587
4424, 9331,-108.676369748516
4425, 9333,-108.676363476912
4426, 9334,-108.676384691941
4427, 9336,-108.676383155721
4428, 9337,-108.676388362461
4429, 9338,-108.676390101902
4430, 9339,-108.676407931372
4431, 9341,-108.676401572547
4432, 9343,-108.676403653495
4433, 9345,-108.676399609742
4434, 9346,-108.676411131711
4435, 9348,-108.676414543987
4436, 9349,-108.676416652997
4437, 9351,-108.676411506433
4438, 9352,-108.676425172729
4439, 9354,-108.676412195143
4440, 9355,-108.676432057611
4441, 9357,-108.676407446534
4442, 9358,-108.676434586056
4443, 9360,-108.676439504267
4444, 9362,-108.676438982397
4445, 9363,-108.676447355346
4446, 9365,-108.676430119926
4447, 9366,-108.676448198744
4448, 9368,-108.676448181852
4449, 9369,-108.676481742158
4450, 9371,-108.676493136361
4451, 9372,-108.676505448618
4452, 9374,-108.676506716924
4453, 9376,-108.676509825886
4454, 9377,-108.676532189431
4455, 9379,-108.676537425823
4456, 9381,-108.676514257057
4457, 9382,-108.676562661803
4458, 9384,-108.676557777568
4459, 9386,-108.676571107513
4460, 9387,-108.676581166816
4461, 9388,-108.676595815255
4462, 9390,-108.676585049921
4463, 9391,-108.676599007426
4464, 9392,-108.676619132545
4465, 9394,-108.676609744585
4466, 9396,-108.676611958322
4467, 9398,-108.676609828785
4468, 9400,-108.676608156563
4469, 9401,-108.676619995371
4470, 9402,-108.676636647829
4471, 9404,-108.676626494947
4472, 9405,-108.676641501750
4473, 9406,-108.676663987466
4474, 9408,-108.676665137877
4475, 9410,-108.676665421092
4476, 9412,-108.676666453028
4477, 9413,-108.676701548298
4478, 9415,-108.676679090112
4479, 9417,-108.676705005611
4480, 9419,-108.676685469273
4481, 9421,-108.676718120177
4482, 9422,-108.676724527454
4483, 9424,-108.676713681130
4484, 9425,-108.676727310453
4485, 9426,-108.676729147219
4486, 9428,-108.676727886236
4487, 9429,-108.676760869081
4488, 9431,-108.676749660295
4489, 9433,-108.676755550884
4490, 9434,-108.676766279203
4491, 9436,-108.676752466833
4492, 9438,-108.676773915105
4493, 9440,-108.676763747212
4494, 9441,-108.676796805119
4495, 9443,-108.676790523062
4496, 9444,-108.676802565282
4497, 9446,-108.676802321209
4498, 9447,-108.676812587183
4499, 9449,-108.676826325407
4500, 9451,-108.676813947525
4501, 9452,-108.676844514430
4502, 9453,-108.676878457336
