R,iter,nfev,energy,error,method
1.100000,88,794,-108.599246058779,0.102315683550,COBYLA
1.100000,89,796,-108.599246058779,0.102315683550,COBYLA
1.100000,90,798,-108.599246058779,0.102315683550,COBYLA
1.100000,91,800,-108.599246058779,0.102315683550,COBYLA
1.100000,92,802,-108.599246058779,0.102315683550,COBYLA
1.100000,93,804,-108.599246058779,0.102315683550,COBYLA
1.100000,94,806,-108.599246058779,0.102315683550,COBYLA
1.100000,95,808,-108.599246058779,0.102315683550,COBYLA
1.100000,96,810,-108.599246058779,0.102315683550,COBYLA
1.100000,97,812,-108.599246058779,0.102315683550,COBYLA
1.100000,98,814,-108.599246058779,0.102315683550,COBYLA
1.100000,99,816,-108.599246058779,0.102315683550,COBYLA
1.100000,100,818,-108.599246058779,0.102315683550,COBYLA
1.100000,101,820,-108.599246058779,0.102315683550,COBYLA
1.100000,102,822,-108.599826031263,0.101735711066,COBYLA
1.100000,103,824,-108.599826031263,0.101735711066,COBYLA
1.100000,104,826,-108.599826031263,0.101735711066,COBYLA
1.100000,105,828,-108.599826031263,0.101735711066,COBYLA
1.100000,106,830,-108.599826031263,0.101735711066,COBYLA
1.100000,107,832,-108.599826031263,0.101735711066,COBYLA
1.100000,108,834,-108.599826031263,0.101735711066,COBYLA
1.100000,109,836,-108.601867225227,0.099694517102,COBYLA
1.100000,110,838,-108.601867225227,0.099694517102,COBYLA
1.100000,111,840,-108.601867225227,0.099694517102,COBYLA
1.100000,112,842,-108.601867225227,0.099694517102,COBYLA
1.100000,113,844,-108.601867225227,0.099694517102,COBYLA
1.100000,114,846,-108.601867225227,0.099694517102,COBYLA
1.100000,115,848,-108.601867225227,0.099694517102,COBYLA
1.100000,116,850,-108.602114665856,0.099447076472,COBYLA
1.100000,117,852,-108.602114665856,0.099447076472,COBYLA
1.100000,118,854,-108.602114665856,0.099447076472,COBYLA
1.100000,119,856,-108.602114665856,0.099447076472,COBYLA
1.100000,120,858,-108.602114665856,0.099447076472,COBYLA
1.100000,121,860,-108.602114665856,0.099447076472,COBYLA
1.100000,122,862,-108.602114665856,0.099447076472,COBYLA
1.100000,123,864,-108.602114665856,0.099447076472,COBYLA
1.100000,124,866,-108.602114665856,0.099447076472,COBYLA
1.100000,125,868,-108.602114665856,0.099447076472,COBYLA
1.100000,126,870,-108.602114665856,0.099447076472,COBYLA
1.100000,127,872,-108.602114665856,0.099447076472,COBYLA
1.100000,128,874,-108.602114665856,0.099447076472,COBYLA
1.100000,129,876,-108.602114665856,0.099447076472,COBYLA
1.100000,130,878,-108.602114665856,0.099447076472,COBYLA
1.100000,131,880,-108.602401170383,0.099160571946,COBYLA
1.100000,132,882,-108.602401170383,0.099160571946,COBYLA
1.100000,133,884,-108.602401170383,0.099160571946,COBYLA
1.100000,134,886,-108.602401170383,0.099160571946,COBYLA
1.100000,135,888,-108.602401170383,0.099160571946,COBYLA
1.100000,136,890,-108.603867951941,0.097693790388,COBYLA
1.100000,137,892,-108.603867951941,0.097693790388,COBYLA
1.100000,138,894,-108.604721511450,0.096840230878,COBYLA
1.100000,139,896,-108.604721511450,0.096840230878,COBYLA
1.100000,140,898,-108.605032732460,0.096529009869,COBYLA
1.100000,141,900,-108.605032732460,0.096529009869,COBYLA
1.100000,142,902,-108.605032732460,0.096529009869,COBYLA
1.100000,143,904,-108.605928194100,0.095633548228,COBYLA
1.100000,144,906,-108.606669548483,0.094892193846,COBYLA
1.100000,145,908,-108.606669548483,0.094892193846,COBYLA
1.100000,146,910,-108.606669548483,0.094892193846,COBYLA
1.100000,147,912,-108.606669548483,0.094892193846,COBYLA
1.100000,148,914,-108.606669548483,0.094892193846,COBYLA
1.100000,149,916,-108.606669548483,0.094892193846,COBYLA
1.100000,150,918,-108.606669548483,0.094892193846,COBYLA
1.100000,151,920,-108.606669548483,0.094892193846,COBYLA
1.100000,152,922,-108.606758181661,0.094803560667,COBYLA
1.100000,153,924,-108.606758181661,0.094803560667,COBYLA
1.100000,154,926,-108.606758181661,0.094803560667,COBYLA
1.100000,155,928,-108.606758181661,0.094803560667,COBYLA
1.100000,156,930,-108.606758181661,0.094803560667,COBYLA
1.100000,157,932,-108.606758181661,0.094803560667,COBYLA
1.100000,158,934,-108.606758181661,0.094803560667,COBYLA
1.100000,159,936,-108.607906025573,0.093655716755,COBYLA
1.100000,160,938,-108.607906025573,0.093655716755,COBYLA
1.100000,161,940,-108.607906025573,0.093655716755,COBYLA
1.100000,162,942,-108.607906025573,0.093655716755,COBYLA
1.100000,163,944,-108.607906025573,0.093655716755,COBYLA
1.100000,164,946,-108.607906025573,0.093655716755,COBYLA
1.100000,165,948,-108.608239801731,0.093321940598,COBYLA
1.100000,166,950,-108.608239801731,0.093321940598,COBYLA
1.100000,167,952,-108.608239801731,0.093321940598,COBYLA
1.100000,168,954,-108.608239801731,0.093321940598,COBYLA
1.100000,169,956,-108.608239801731,0.093321940598,COBYLA
1.100000,170,958,-108.608239801731,0.093321940598,COBYLA
1.100000,171,960,-108.608239801731,0.093321940598,COBYLA
1.100000,172,962,-108.608239801731,0.093321940598,COBYLA
1.100000,173,964,-108.608239801731,0.093321940598,COBYLA
1.100000,174,966,-108.608239801731,0.093321940598,COBYLA
1.100000,175,968,-108.608239801731,0.093321940598,COBYLA
1.100000,176,970,-108.608239801731,0.093321940598,COBYLA
1.100000,177,972,-108.608239801731,0.093321940598,COBYLA
1.100000,178,974,-108.608239801731,0.093321940598,COBYLA
1.100000,179,976,-108.608239801731,0.093321940598,COBYLA
1.100000,180,978,-108.608239801731,0.093321940598,COBYLA
1.100000,181,980,-108.608239801731,0.093321940598,COBYLA
1.100000,182,982,-108.608239801731,0.093321940598,COBYLA
1.100000,183,984,-108.608239801731,0.093321940598,COBYLA
1.100000,184,986,-108.608239801731,0.093321940598,COBYLA
1.100000,185,988,-108.608239801731,0.093321940598,COBYLA
1.100000,186,990,-108.608239801731,0.093321940598,COBYLA
1.100000,187,992,-108.608239801731,0.093321940598,COBYLA
1.100000,188,994,-108.608239801731,0.093321940598,COBYLA
1.100000,189,996,-108.608239801731,0.093321940598,COBYLA
1.100000,190,998,-108.608359369034,0.093202373295,COBYLA
1.100000,191,1000,-108.608359369034,0.093202373295,COBYLA
1.100000,192,1002,-108.608359369034,0.093202373295,COBYLA
1.100000,193,1004,-108.608359369034,0.093202373295,COBYLA
1.100000,194,1006,-108.608975826014,0.092585916314,COBYLA
1.100000,195,1008,-108.608975826014,0.092585916314,COBYLA
1.100000,196,1010,-108.609751332758,0.091810409570,COBYLA
1.100000,197,1012,-108.611031706153,0.090530036175,COBYLA
1.100000,198,1014,-108.611590023027,0.089971719301,COBYLA
1.100000,199,1016,-108.611590023027,0.089971719301,COBYLA
1.100000,200,1018,-108.611590023027,0.089971719301,COBYLA
1.100000,201,1020,-108.611590023027,0.089971719301,COBYLA
1.100000,202,1022,-108.611590023027,0.089971719301,COBYLA
1.100000,203,1024,-108.611590023027,0.089971719301,COBYLA
1.100000,204,1026,-108.611590023027,0.089971719301,COBYLA
1.100000,205,1028,-108.611726290576,0.089835451753,COBYLA
1.100000,206,1030,-108.613364821992,0.088196920337,COBYLA
1.100000,207,1032,-108.614196793670,0.087364948658,COBYLA
1.100000,208,1034,-108.614196793670,0.087364948658,COBYLA
1.100000,209,1036,-108.614196793670,0.087364948658,COBYLA
1.100000,210,1038,-108.614841279436,0.086720462892,COBYLA
1.100000,211,1040,-108.614841279436,0.086720462892,COBYLA
1.100000,212,1042,-108.614841279436,0.086720462892,COBYLA
1.100000,213,1044,-108.614841279436,0.086720462892,COBYLA
1.100000,214,1046,-108.614841279436,0.086720462892,COBYLA
1.100000,215,1048,-108.614841279436,0.086720462892,COBYLA
1.100000,216,1050,-108.614942968753,0.086618773575,COBYLA
1.100000,217,1052,-108.614942968753,0.086618773575,COBYLA
1.100000,218,1054,-108.614942968753,0.086618773575,COBYLA
1.100000,219,1056,-108.615396385337,0.086165356992,COBYLA
1.100000,220,1058,-108.615516420292,0.086045322037,COBYLA
1.100000,221,1060,-108.615516420292,0.086045322037,COBYLA
1.100000,222,1062,-108.615516420292,0.086045322037,COBYLA
1.100000,223,1064,-108.615516420292,0.086045322037,COBYLA
1.100000,224,1066,-108.616086193430,0.085475548898,COBYLA
1.100000,225,1068,-108.616086193430,0.085475548898,COBYLA
1.100000,226,1070,-108.616086193430,0.085475548898,COBYLA
1.100000,227,1072,-108.616674330482,0.084887411846,COBYLA
1.100000,228,1074,-108.616921558034,0.084640184294,COBYLA
1.100000,229,1076,-108.616921558034,0.084640184294,COBYLA
1.100000,230,1078,-108.616921558034,0.084640184294,COBYLA
1.100000,231,1080,-108.616921558034,0.084640184294,COBYLA
1.100000,232,1082,-108.616922588635,0.084639153694,COBYLA
1.100000,233,1084,-108.616922588635,0.084639153694,COBYLA
1.100000,234,1086,-108.616922588635,0.084639153694,COBYLA
1.100000,235,1088,-108.617003508012,0.084558234317,COBYLA
1.100000,236,1090,-108.617003508012,0.084558234317,COBYLA
1.100000,237,1092,-108.617003508012,0.084558234317,COBYLA
1.100000,238,1094,-108.617003508012,0.084558234317,COBYLA
1.100000,239,1096,-108.617003508012,0.084558234317,COBYLA
1.100000,240,1098,-108.617003508012,0.084558234317,COBYLA
1.100000,241,1100,-108.617003508012,0.084558234317,COBYLA
1.100000,242,1102,-108.617003508012,0.084558234317,COBYLA
1.100000,243,1104,-108.617003508012,0.084558234317,COBYLA
1.100000,244,1106,-108.617003508012,0.084558234317,COBYLA
1.100000,245,1108,-108.617003508012,0.084558234317,COBYLA
1.100000,246,1110,-108.617003508012,0.084558234317,COBYLA
1.100000,247,1112,-108.617003508012,0.084558234317,COBYLA
1.100000,248,1114,-108.617003508012,0.084558234317,COBYLA
1.100000,249,1116,-108.617003508012,0.084558234317,COBYLA
1.100000,250,1118,-108.617003508012,0.084558234317,COBYLA
1.100000,251,1120,-108.617003508012,0.084558234317,COBYLA
1.100000,252,1122,-108.617003508012,0.084558234317,COBYLA
1.100000,253,1124,-108.617003508012,0.084558234317,COBYLA
1.100000,254,1126,-108.617003508012,0.084558234317,COBYLA
1.100000,255,1128,-108.617003508012,0.084558234317,COBYLA
1.100000,256,1130,-108.617003508012,0.084558234317,COBYLA
1.100000,257,1132,-108.617003508012,0.084558234317,COBYLA
1.100000,258,1134,-108.617003508012,0.084558234317,COBYLA
1.100000,259,1136,-108.617003508012,0.084558234317,COBYLA
1.100000,260,1138,-108.617003508012,0.084558234317,COBYLA
1.100000,261,1140,-108.617003508012,0.084558234317,COBYLA
1.100000,262,1142,-108.617003508012,0.084558234317,COBYLA
1.100000,263,1144,-108.617003508012,0.084558234317,COBYLA
1.100000,264,1146,-108.617003508012,0.084558234317,COBYLA
1.100000,265,1148,-108.617003508012,0.084558234317,COBYLA
1.100000,266,1150,-108.617003508012,0.084558234317,COBYLA
1.100000,267,1152,-108.617003508012,0.084558234317,COBYLA
1.100000,268,1154,-108.617003508012,0.084558234317,COBYLA
1.100000,269,1156,-108.617003508012,0.084558234317,COBYLA
1.100000,270,1158,-108.617003508012,0.084558234317,COBYLA
1.100000,271,1160,-108.617003508012,0.084558234317,COBYLA
1.100000,272,1162,-108.617003508012,0.084558234317,COBYLA
1.100000,273,1164,-108.617003508012,0.084558234317,COBYLA
1.100000,274,1166,-108.617003508012,0.084558234317,COBYLA
1.100000,275,1168,-108.617003508012,0.084558234317,COBYLA
1.100000,276,1170,-108.617003508012,0.084558234317,COBYLA
1.100000,277,1172,-108.617003508012,0.084558234317,COBYLA
1.100000,278,1174,-108.617003508012,0.084558234317,COBYLA
1.100000,279,1176,-108.617003508012,0.084558234317,COBYLA
1.100000,280,1178,-108.617003508012,0.084558234317,COBYLA
1.100000,281,1180,-108.617061851408,0.084499890921,COBYLA
1.100000,282,1182,-108.617061851408,0.084499890921,COBYLA
1.100000,283,1184,-108.617061851408,0.084499890921,COBYLA
1.100000,284,1186,-108.617061851408,0.084499890921,COBYLA
1.100000,285,1188,-108.617061851408,0.084499890921,COBYLA
1.100000,286,1190,-108.617061851408,0.084499890921,COBYLA
1.100000,287,1192,-108.617061851408,0.084499890921,COBYLA
1.100000,288,1194,-108.617061851408,0.084499890921,COBYLA
1.100000,289,1196,-108.617061851408,0.084499890921,COBYLA
1.100000,290,1198,-108.617061851408,0.084499890921,COBYLA
1.100000,291,1200,-108.617061851408,0.084499890921,COBYLA
1.100000,292,1202,-108.617061851408,0.084499890921,COBYLA
1.100000,293,1204,-108.617061851408,0.084499890921,COBYLA
1.100000,294,1206,-108.617061851408,0.084499890921,COBYLA
1.100000,295,1208,-108.617061851408,0.084499890921,COBYLA
1.100000,296,1210,-108.617061851408,0.084499890921,COBYLA
1.100000,297,1212,-108.617061851408,0.084499890921,COBYLA
1.100000,298,1214,-108.617061851408,0.084499890921,COBYLA
1.100000,299,1216,-108.617061851408,0.084499890921,COBYLA
1.100000,300,1218,-108.617061851408,0.084499890921,COBYLA
1.100000,301,1220,-108.617061851408,0.084499890921,COBYLA
1.100000,302,1222,-108.617061851408,0.084499890921,COBYLA
1.100000,303,1224,-108.617061851408,0.084499890921,COBYLA
1.100000,304,1226,-108.617061851408,0.084499890921,COBYLA
1.100000,305,1228,-108.617061851408,0.084499890921,COBYLA
1.100000,306,1230,-108.617061851408,0.084499890921,COBYLA
1.100000,307,1232,-108.617061851408,0.084499890921,COBYLA
1.100000,308,1234,-108.617061851408,0.084499890921,COBYLA
1.100000,309,1236,-108.617061851408,0.084499890921,COBYLA
1.100000,310,1238,-108.617061851408,0.084499890921,COBYLA
1.100000,311,1240,-108.617061851408,0.084499890921,COBYLA
1.100000,312,1242,-108.617061851408,0.084499890921,COBYLA
1.100000,313,1244,-108.617061851408,0.084499890921,COBYLA
1.100000,314,1246,-108.617061851408,0.084499890921,COBYLA
1.100000,315,1248,-108.617061851408,0.084499890921,COBYLA
1.100000,316,1250,-108.617061851408,0.084499890921,COBYLA
1.100000,317,1252,-108.617061851408,0.084499890921,COBYLA
1.100000,318,1254,-108.617061851408,0.084499890921,COBYLA
1.100000,319,1256,-108.617061851408,0.084499890921,COBYLA
1.100000,320,1258,-108.617061851408,0.084499890921,COBYLA
1.100000,321,1260,-108.617061851408,0.084499890921,COBYLA
1.100000,322,1262,-108.617128066460,0.084433675868,COBYLA
1.100000,323,1264,-108.617128066460,0.084433675868,COBYLA
1.100000,324,1266,-108.617128066460,0.084433675868,COBYLA
1.100000,325,1268,-108.617128066460,0.084433675868,COBYLA
1.100000,326,1270,-108.617128066460,0.084433675868,COBYLA
1.100000,327,1272,-108.617128066460,0.084433675868,COBYLA
1.100000,328,1274,-108.617128066460,0.084433675868,COBYLA
1.100000,329,1276,-108.617128066460,0.084433675868,COBYLA
1.100000,330,1278,-108.617128066460,0.084433675868,COBYLA
1.100000,331,1280,-108.617128066460,0.084433675868,COBYLA
1.100000,332,1282,-108.617128066460,0.084433675868,COBYLA
1.100000,333,1284,-108.617128066460,0.084433675868,COBYLA
1.100000,334,1286,-108.617128066460,0.084433675868,COBYLA
1.100000,335,1288,-108.617128066460,0.084433675868,COBYLA
1.100000,336,1290,-108.617128066460,0.084433675868,COBYLA
1.100000,337,1292,-108.617128066460,0.084433675868,COBYLA
1.100000,338,1294,-108.617128066460,0.084433675868,COBYLA
1.100000,339,1296,-108.617128066460,0.084433675868,COBYLA
1.100000,340,1298,-108.617128066460,0.084433675868,COBYLA
1.100000,341,1300,-108.617128066460,0.084433675868,COBYLA
1.100000,342,1302,-108.617128066460,0.084433675868,COBYLA
1.100000,343,1304,-108.617128066460,0.084433675868,COBYLA
1.100000,344,1306,-108.617128066460,0.084433675868,COBYLA
1.100000,345,1308,-108.617128066460,0.084433675868,COBYLA
1.100000,346,1310,-108.617128066460,0.084433675868,COBYLA
1.100000,347,1312,-108.617128066460,0.084433675868,COBYLA
1.100000,348,1314,-108.617128066460,0.084433675868,COBYLA
1.100000,349,1316,-108.617128066460,0.084433675868,COBYLA
1.100000,350,1318,-108.617128066460,0.084433675868,COBYLA
1.100000,351,1320,-108.617128066460,0.084433675868,COBYLA
1.100000,352,1322,-108.617128066460,0.084433675868,COBYLA
1.100000,353,1324,-108.617128066460,0.084433675868,COBYLA
1.100000,354,1326,-108.618407691770,0.083154050559,COBYLA
1.100000,355,1328,-108.618407691770,0.083154050559,COBYLA
1.100000,356,1330,-108.618407691770,0.083154050559,COBYLA
1.100000,357,1332,-108.618407691770,0.083154050559,COBYLA
1.100000,358,1334,-108.618407691770,0.083154050559,COBYLA
1.100000,359,1336,-108.618407691770,0.083154050559,COBYLA
1.100000,360,1338,-108.618407691770,0.083154050559,COBYLA
1.100000,361,1340,-108.618407691770,0.083154050559,COBYLA
1.100000,362,1342,-108.618407691770,0.083154050559,COBYLA
1.100000,363,1344,-108.618407691770,0.083154050559,COBYLA
1.100000,364,1346,-108.618407691770,0.083154050559,COBYLA
1.100000,365,1348,-108.618407691770,0.083154050559,COBYLA
1.100000,366,1350,-108.618407691770,0.083154050559,COBYLA
1.100000,367,1352,-108.618407691770,0.083154050559,COBYLA
1.100000,368,1354,-108.618407691770,0.083154050559,COBYLA
1.100000,369,1356,-108.618407691770,0.083154050559,COBYLA
1.100000,370,1358,-108.618407691770,0.083154050559,COBYLA
1.100000,371,1360,-108.618407691770,0.083154050559,COBYLA
1.100000,372,1362,-108.618407691770,0.083154050559,COBYLA
1.100000,373,1364,-108.618407691770,0.083154050559,COBYLA
1.100000,374,1366,-108.618407691770,0.083154050559,COBYLA
1.100000,375,1368,-108.618407691770,0.083154050559,COBYLA
1.100000,376,1370,-108.618407691770,0.083154050559,COBYLA
1.100000,377,1372,-108.618407691770,0.083154050559,COBYLA
1.100000,378,1374,-108.618407691770,0.083154050559,COBYLA
1.100000,379,1376,-108.618407691770,0.083154050559,COBYLA
1.100000,380,1378,-108.618407691770,0.083154050559,COBYLA
1.100000,381,1380,-108.618407691770,0.083154050559,COBYLA
1.100000,382,1382,-108.618407691770,0.083154050559,COBYLA
1.100000,383,1384,-108.618407691770,0.083154050559,COBYLA
1.100000,384,1386,-108.618407691770,0.083154050559,COBYLA
1.100000,385,1388,-108.618407691770,0.083154050559,COBYLA
1.100000,386,1390,-108.618407691770,0.083154050559,COBYLA
1.100000,387,1392,-108.618407691770,0.083154050559,COBYLA
1.100000,388,1394,-108.618407691770,0.083154050559,COBYLA
1.100000,389,1396,-108.618407691770,0.083154050559,COBYLA
1.100000,390,1398,-108.618407691770,0.083154050559,COBYLA
1.100000,391,1400,-108.618407691770,0.083154050559,COBYLA
1.100000,392,1402,-108.618407691770,0.083154050559,COBYLA
1.100000,393,1404,-108.618407691770,0.083154050559,COBYLA
1.100000,394,1406,-108.618407691770,0.083154050559,COBYLA
1.100000,395,1408,-108.618407691770,0.083154050559,COBYLA
1.100000,396,1410,-108.618407691770,0.083154050559,COBYLA
1.100000,397,1412,-108.618407691770,0.083154050559,COBYLA
1.100000,398,1414,-108.618407691770,0.083154050559,COBYLA
1.100000,399,1416,-108.618407691770,0.083154050559,COBYLA
1.100000,400,1418,-108.618407691770,0.083154050559,COBYLA
1.100000,401,1420,-108.618407691770,0.083154050559,COBYLA
1.100000,402,1422,-108.619495651256,0.082066091072,COBYLA
1.100000,403,1424,-108.619495651256,0.082066091072,COBYLA
1.100000,404,1426,-108.619495651256,0.082066091072,COBYLA
1.100000,405,1428,-108.619495651256,0.082066091072,COBYLA
1.100000,406,1430,-108.619495651256,0.082066091072,COBYLA
1.100000,407,1432,-108.619495651256,0.082066091072,COBYLA
1.100000,408,1434,-108.619495651256,0.082066091072,COBYLA
1.100000,409,1436,-108.619495651256,0.082066091072,COBYLA
1.100000,410,1438,-108.619495651256,0.082066091072,COBYLA
1.100000,411,1440,-108.619495651256,0.082066091072,COBYLA
1.100000,412,1442,-108.619495651256,0.082066091072,COBYLA
1.100000,413,1444,-108.619495651256,0.082066091072,COBYLA
1.100000,414,1446,-108.619495651256,0.082066091072,COBYLA
1.100000,415,1448,-108.619495651256,0.082066091072,COBYLA
1.100000,416,1450,-108.619495651256,0.082066091072,COBYLA
1.100000,417,1452,-108.619495651256,0.082066091072,COBYLA
1.100000,418,1454,-108.619495651256,0.082066091072,COBYLA
1.100000,419,1456,-108.619495651256,0.082066091072,COBYLA
1.100000,420,1458,-108.619495651256,0.082066091072,COBYLA
1.100000,421,1460,-108.619495651256,0.082066091072,COBYLA
1.100000,422,1462,-108.619495651256,0.082066091072,COBYLA
1.100000,423,1464,-108.619495651256,0.082066091072,COBYLA
1.100000,424,1466,-108.619495651256,0.082066091072,COBYLA
1.100000,425,1468,-108.619495651256,0.082066091072,COBYLA
1.100000,426,1470,-108.619495651256,0.082066091072,COBYLA
1.100000,427,1472,-108.619495651256,0.082066091072,COBYLA
1.100000,428,1474,-108.619495651256,0.082066091072,COBYLA
1.100000,429,1476,-108.619495651256,0.082066091072,COBYLA
1.100000,430,1478,-108.619495651256,0.082066091072,COBYLA
1.100000,431,1480,-108.619495651256,0.082066091072,COBYLA
1.100000,432,1482,-108.619495651256,0.082066091072,COBYLA
1.100000,433,1484,-108.619495651256,0.082066091072,COBYLA
1.100000,434,1486,-108.619495651256,0.082066091072,COBYLA
1.100000,435,1488,-108.619495651256,0.082066091072,COBYLA
1.100000,436,1490,-108.619495651256,0.082066091072,COBYLA
1.100000,437,1492,-108.619495651256,0.082066091072,COBYLA
1.100000,438,1494,-108.619495651256,0.082066091072,COBYLA
