R,iter,nfev,energy,error,method
0.750000,222,664,-1.142735716226,0.020857844426,COBYLA
0.750000,223,666,-1.142735716226,0.020857844426,COBYLA
0.750000,224,668,-1.142735716226,0.020857844426,COBYLA
0.750000,225,670,-1.142735716226,0.020857844426,COBYLA
0.750000,226,672,-1.142735716226,0.020857844426,COBYLA
0.750000,227,674,-1.142814217686,0.020779342966,COBYLA
0.750000,228,676,-1.142814217686,0.020779342966,COBYLA
0.750000,229,678,-1.142814217686,0.020779342966,COBYLA
0.750000,230,680,-1.142814217686,0.020779342966,COBYLA
0.750000,231,682,-1.142814217686,0.020779342966,COBYLA
0.750000,232,684,-1.142814217686,0.020779342966,COBYLA
0.750000,233,686,-1.142814217686,0.020779342966,COBYLA
0.750000,234,688,-1.142814217686,0.020779342966,COBYLA
0.750000,235,690,-1.142814217686,0.020779342966,COBYLA
0.750000,236,692,-1.142814217686,0.020779342966,COBYLA
0.750000,237,694,-1.142814217686,0.020779342966,COBYLA
0.750000,238,696,-1.142814217686,0.020779342966,COBYLA
0.750000,239,698,-1.142814217686,0.020779342966,COBYLA
0.750000,240,700,-1.142814217686,0.020779342966,COBYLA
0.750000,241,702,-1.142814217686,0.020779342966,COBYLA
0.750000,242,704,-1.142814217686,0.020779342966,COBYLA
0.750000,243,706,-1.142908800361,0.020684760291,COBYLA
0.750000,244,708,-1.142908800361,0.020684760291,COBYLA
0.750000,245,710,-1.143234298178,0.020359262475,COBYLA
0.750000,246,712,-1.143234298178,0.020359262475,COBYLA
0.750000,247,714,-1.143234298178,0.020359262475,COBYLA
0.750000,248,716,-1.143234298178,0.020359262475,COBYLA
0.750000,249,718,-1.143234298178,0.020359262475,COBYLA
0.750000,250,720,-1.143234298178,0.020359262475,COBYLA
0.750000,251,722,-1.143234298178,0.020359262475,COBYLA
0.750000,252,724,-1.143234298178,0.020359262475,COBYLA
0.750000,253,726,-1.143234298178,0.020359262475,COBYLA
0.750000,254,728,-1.143234298178,0.020359262475,COBYLA
0.750000,255,730,-1.143234298178,0.020359262475,COBYLA
0.750000,256,732,-1.143234298178,0.020359262475,COBYLA
0.750000,257,734,-1.143234298178,0.020359262475,COBYLA
0.750000,258,736,-1.143234298178,0.020359262475,COBYLA
0.750000,259,738,-1.143234298178,0.020359262475,COBYLA
0.750000,260,740,-1.143234298178,0.020359262475,COBYLA
0.750000,261,742,-1.143234298178,0.020359262475,COBYLA
0.750000,262,744,-1.143234298178,0.020359262475,COBYLA
0.750000,263,746,-1.143234298178,0.020359262475,COBYLA
0.750000,264,748,-1.143234298178,0.020359262475,COBYLA
0.750000,265,750,-1.143234298178,0.020359262475,COBYLA
0.750000,266,752,-1.143234298178,0.020359262475,COBYLA
0.750000,267,754,-1.143234298178,0.020359262475,COBYLA
0.750000,268,756,-1.143234298178,0.020359262475,COBYLA
0.750000,269,758,-1.143234298178,0.020359262475,COBYLA
0.750000,270,760,-1.143234298178,0.020359262475,COBYLA
0.750000,271,762,-1.143234298178,0.020359262475,COBYLA
0.750000,272,764,-1.143234298178,0.020359262475,COBYLA
0.750000,273,766,-1.143234298178,0.020359262475,COBYLA
0.750000,274,768,-1.143234298178,0.020359262475,COBYLA
0.750000,275,770,-1.143234298178,0.020359262475,COBYLA
0.750000,276,772,-1.143234298178,0.020359262475,COBYLA
0.750000,277,774,-1.143234298178,0.020359262475,COBYLA
0.750000,278,776,-1.143234298178,0.020359262475,COBYLA
0.750000,279,778,-1.143234298178,0.020359262475,COBYLA
0.750000,280,780,-1.143234298178,0.020359262475,COBYLA
0.750000,281,782,-1.143234298178,0.020359262475,COBYLA
0.750000,282,784,-1.143234298178,0.020359262475,COBYLA
0.750000,283,786,-1.143234298178,0.020359262475,COBYLA
0.750000,284,788,-1.143234298178,0.020359262475,COBYLA
0.750000,285,790,-1.143234298178,0.020359262475,COBYLA
0.750000,286,792,-1.143234298178,0.020359262475,COBYLA
0.750000,287,794,-1.143234298178,0.020359262475,COBYLA
0.750000,288,796,-1.143234298178,0.020359262475,COBYLA
0.750000,289,798,-1.143234298178,0.020359262475,COBYLA
0.750000,290,800,-1.143234298178,0.020359262475,COBYLA
0.750000,291,802,-1.143234298178,0.020359262475,COBYLA
0.750000,292,804,-1.143234298178,0.020359262475,COBYLA
0.750000,293,806,-1.143234298178,0.020359262475,COBYLA
0.750000,294,808,-1.143234298178,0.020359262475,COBYLA
0.750000,295,810,-1.143234298178,0.020359262475,COBYLA
0.750000,296,812,-1.143234298178,0.020359262475,COBYLA
