R,iter,nfev,energy,error,method
0.750000,187,592,-1.163524973238,0.000068587415,COBYLA
0.750000,188,594,-1.163572195081,0.000021365571,COBYLA
0.750000,189,596,-1.163569135851,0.000024424801,COBYLA
0.750000,190,598,-1.163568877865,0.000024682788,COBYLA
0.750000,191,600,-1.163566322897,0.000027237755,COBYLA
0.750000,192,602,-1.163577534825,0.000016025828,COBYLA
0.750000,193,604,-1.163574213325,0.000019347327,COBYLA
0.750000,194,606,-1.163572783357,0.000020777296,COBYLA
0.750000,195,608,-1.163577364610,0.000016196042,COBYLA
0.750000,196,610,-1.163572450652,0.000021110000,COBYLA
0.750000,197,612,-1.163575836635,0.000017724017,COBYLA
0.750000,198,613,-1.108292266425,0.055301294227,COBYLA
0.750000,199,615,-1.163559803345,0.000033757307,COBYLA
0.750000,200,617,-1.163577782151,0.000015778501,COBYLA
0.750000,201,619,-1.163578027071,0.000015533582,COBYLA
0.750000,202,621,-1.163500822405,0.000092738248,COBYLA
0.750000,203,623,-1.163519702322,0.000073858330,COBYLA
0.750000,204,625,-1.163577265487,0.000016295165,COBYLA
0.750000,205,627,-1.163531606158,0.000061954494,COBYLA
0.750000,206,629,-1.163510292061,0.000083268592,COBYLA
0.750000,207,631,-1.163507007835,0.000086552817,COBYLA
0.750000,208,633,-1.163578409475,0.000015151178,COBYLA
0.750000,209,635,-1.163545149731,0.000048410921,COBYLA
0.750000,210,637,-1.163579249056,0.000014311597,COBYLA
0.750000,211,639,-1.163580275889,0.000013284763,COBYLA
0.750000,212,641,-1.163570436929,0.000023123723,COBYLA
0.750000,213,643,-1.163580992914,0.000012567738,COBYLA
0.750000,214,645,-1.163580721059,0.000012839593,COBYLA
0.750000,215,647,-1.163580465332,0.000013095320,COBYLA
0.750000,216,649,-1.163579938055,0.000013622598,COBYLA
0.750000,217,651,-1.163580013544,0.000013547108,COBYLA
0.750000,218,653,-1.163580359555,0.000013201097,COBYLA
0.750000,219,655,-1.163579622779,0.000013937874,COBYLA
0.750000,220,657,-1.163580714253,0.000012846399,COBYLA
0.750000,221,659,-1.163580392756,0.000013167896,COBYLA
0.750000,222,661,-1.163578445704,0.000015114948,COBYLA
0.750000,223,663,-1.163579222486,0.000014338166,COBYLA
0.750000,224,665,-1.163580168271,0.000013392381,COBYLA
0.750000,225,667,-1.163580005724,0.000013554928,COBYLA
0.750000,226,669,-1.163579033278,0.000014527374,COBYLA
0.750000,227,671,-1.163580492656,0.000013067997,COBYLA
0.750000,228,673,-1.163580693940,0.000012866713,COBYLA
0.750000,229,675,-1.163580402930,0.000013157722,COBYLA
0.750000,230,677,-1.163580652289,0.000012908363,COBYLA
0.750000,231,679,-1.163580842946,0.000012717707,COBYLA
0.750000,232,681,-1.163579195903,0.000014364750,COBYLA
0.750000,233,683,-1.163581027469,0.000012533183,COBYLA
0.750000,234,685,-1.163577786581,0.000015774072,COBYLA
0.750000,235,687,-1.163581021066,0.000012539587,COBYLA
0.750000,236,689,-1.163579734656,0.000013825996,COBYLA
0.750000,237,691,-1.163580386105,0.000013174547,COBYLA
0.750000,238,693,-1.163580739780,0.000012820873,COBYLA
0.750000,239,695,-1.163580214405,0.000013346248,COBYLA
0.750000,240,697,-1.163581011388,0.000012549264,COBYLA
0.750000,241,699,-1.163580655635,0.000012905017,COBYLA
0.750000,242,701,-1.163580939419,0.000012621233,COBYLA
0.750000,243,703,-1.163581005724,0.000012554928,COBYLA
0.750000,244,705,-1.163579596007,0.000013964645,COBYLA
0.750000,245,707,-1.163580266912,0.000013293741,COBYLA
0.750000,246,709,-1.163580550164,0.000013010488,COBYLA
0.750000,247,711,-1.163581293541,0.000012267111,COBYLA
0.750000,248,713,-1.163580660242,0.000012900410,COBYLA
0.750000,249,715,-1.163580950690,0.000012609962,COBYLA
0.750000,250,717,-1.163578787787,0.000014772865,COBYLA
0.750000,251,719,-1.163581474809,0.000012085844,COBYLA
0.750000,252,721,-1.163581418053,0.000012142599,COBYLA
0.750000,253,723,-1.163581064713,0.000012495940,COBYLA
0.750000,254,725,-1.163580740669,0.000012819984,COBYLA
0.750000,255,727,-1.163581154268,0.000012406385,COBYLA
0.750000,256,729,-1.163581084934,0.000012475718,COBYLA
0.750000,257,731,-1.163579306485,0.000014254168,COBYLA
0.750000,258,733,-1.163581010740,0.000012549912,COBYLA
0.750000,259,735,-1.163580781052,0.000012779600,COBYLA
0.750000,260,737,-1.163581241179,0.000012319473,COBYLA
0.750000,261,739,-1.163581195184,0.000012365468,COBYLA
0.750000,262,741,-1.163581524844,0.000012035808,COBYLA
0.750000,263,743,-1.163580624616,0.000012936036,COBYLA
0.750000,264,745,-1.163581150005,0.000012410647,COBYLA
0.750000,265,747,-1.163580012147,0.000013548505,COBYLA
0.750000,266,749,-1.163581184717,0.000012375935,COBYLA
0.750000,267,751,-1.163581345279,0.000012215373,COBYLA
0.750000,268,753,-1.163581203331,0.000012357322,COBYLA
0.750000,269,755,-1.163580941636,0.000012619016,COBYLA
0.750000,270,757,-1.163581037627,0.000012523026,COBYLA
0.750000,271,759,-1.163581122521,0.000012438131,COBYLA
0.750000,272,761,-1.163579993746,0.000013566906,COBYLA
0.750000,273,763,-1.163580688253,0.000012872400,COBYLA
0.750000,274,765,-1.163580571116,0.000012989537,COBYLA
0.750000,275,767,-1.163580892805,0.000012667847,COBYLA
0.750000,276,769,-1.163581232551,0.000012328101,COBYLA
0.750000,277,771,-1.163581015519,0.000012545133,COBYLA
0.750000,278,773,-1.163581524110,0.000012036542,COBYLA
0.750000,279,775,-1.163580495233,0.000013065419,COBYLA
0.750000,280,777,-1.163581422578,0.000012138074,COBYLA
0.750000,281,779,-1.163580924212,0.000012636440,COBYLA
0.750000,282,781,-1.163580974070,0.000012586583,COBYLA
0.750000,283,783,-1.163581148888,0.000012411765,COBYLA
0.750000,284,785,-1.163581447597,0.000012113055,COBYLA
0.750000,285,787,-1.163581242944,0.000012317709,COBYLA
0.750000,286,789,-1.163580539396,0.000013021256,COBYLA
0.750000,287,791,-1.163580726311,0.000012834342,COBYLA
0.750000,288,793,-1.163580620311,0.000012940341,COBYLA
0.750000,289,795,-1.163580690272,0.000012870381,COBYLA
0.750000,290,797,-1.163579268079,0.000014292574,COBYLA
0.750000,291,799,-1.163581310695,0.000012249958,COBYLA
0.750000,292,801,-1.163581258099,0.000012302554,COBYLA
0.750000,293,803,-1.163579057946,0.000014502706,COBYLA
0.750000,294,805,-1.163581147050,0.000012413603,COBYLA
0.750000,295,807,-1.163581117468,0.000012443184,COBYLA
0.750000,296,809,-1.163580778116,0.000012782536,COBYLA
0.750000,297,811,-1.163581310673,0.000012249979,COBYLA
0.750000,298,813,-1.163580688029,0.000012872624,COBYLA
0.750000,299,815,-1.163580045724,0.000013514928,COBYLA
0.750000,300,817,-1.163581377953,0.000012182700,COBYLA
0.750000,301,819,-1.163580545819,0.000013014833,COBYLA
0.750000,302,821,-1.163581152601,0.000012408051,COBYLA
0.750000,303,823,-1.163580867365,0.000012693287,COBYLA
0.750000,304,825,-1.163581012837,0.000012547816,COBYLA
0.750000,305,827,-1.163581514960,0.000012045692,COBYLA
